2023-11-16T11:30:13Z;530;
2023-11-16T11:31:34Z;531;
2023-11-16T11:32:16Z;531;4.2e-8
2023-11-16T11:33:23Z;532;
2023-11-16T11:35:07Z;533;
2023-11-16T11:37:15Z;534;
2023-11-16T11:39:19Z;534;
2023-11-16T11:40:10Z;535;
2023-11-16T11:41:27Z;535;
2023-11-16T11:43:31Z;535;
2023-11-16T11:45:38Z;535;
2023-11-16T11:47:46Z;536;
2023-11-16T11:49:52Z;536;

2023-11-16T11:50:17Z;536;***750
2023-11-16T11:51:31Z;543;
2023-11-16T11:53:40Z;554;
2023-11-16T11:55:48Z;561;
2023-11-16T11:57:16Z;565;
2023-11-16T11:59:21Z;570;
2023-11-16T12:01:06Z;572;
2023-11-16T12:03:12Z;575;
2023-11-16T12:05:01Z;576;
2023-11-16T12:07:02Z;578;
2023-11-16T12:09:03Z;579;
2023-11-16T12:10:52Z;579;
2023-11-16T12:11:53Z;580;
2023-11-16T12:13:07Z;580;6.0e-9
2023-11-16T12:14:41Z;580;
2023-11-16T12:15:08Z;580;
2023-11-16T12:16:28Z;581;
2023-11-16T12:17:59Z;581;
2023-11-16T12:20:02Z;581;
2023-11-16T12:21:42Z;581;
2023-11-16T12:23:04Z;581;
2023-11-16T12:24:13Z;581;
2023-11-16T12:25:08Z;581;

2023-11-16T12:25:40Z;584;***800
2023-11-16T12:26:21Z;589;
2023-11-16T12:27:07Z;595;
2023-11-16T12:28:16Z;601;
2023-11-16T12:29:22Z;606;
2023-11-16T12:30:20Z;609;
2023-11-16T12:31:57Z;614;
2023-11-16T12:32:51Z;616;
2023-11-16T12:34:11Z;618;
2023-11-16T12:36Z;620;
2023-11-16T12:37:17Z;622;
2023-11-16T12:39:01Z;623;
2023-11-16T12:40:12Z;624;
2023-11-16T12:41:35Z;624;
2023-11-16T12:42:43Z;625;
2023-11-16T12:43:48Z;626;
2023-11-16T12:45:07Z;626;
2023-11-16T12:47:50Z;627;
2023-11-16T12:50:08Z;627;
2023-11-16T12:51:18Z;627;
2023-11-16T12:53:15Z;628;
2023-11-16T12:54:25Z;628;

2023-11-16T12:55:08Z;628;***850
2023-11-16T12:56:15Z;636;
2023-11-16T12:57:38Z;647;
2023-11-16T12:58:47Z;653;
2023-11-16T13:00:19Z;658;
2023-11-16T13:01:54Z;663;
2023-11-16T13:03:09Z;665;
2023-11-16T13:04:58Z;668;
2023-11-16T13:06:47Z;670;
2023-11-16T13:09:07Z;671;
2023-11-16T13:11:21Z;673;
2023-11-16T13:12:53Z;673;
2023-11-16T13:15:10Z;674;
2023-11-16T13:17:59Z;674;
2023-11-16T13:20:02Z;674;
2023-11-16T13:21:53Z;674;
2023-11-16T13:23:53Z;674;

2023-11-16T13:25:06Z;674;***900
2023-11-16T13:25:10Z;674;
2023-11-16T13:25:34Z;676;
2023-11-16T13:26:13Z;685;
2023-11-16T13:27:30Z;696;
2023-11-16T13:28:20Z;701;
2023-11-16T13:29:33Z;707;
2023-11-16T13:31:54Z;714;
2023-11-16T13:32:45Z;715;
2023-11-16T13:36:59Z;720;
2023-11-16T13:39:32Z;721;
2023-11-16T13:41:20Z;722;
2023-11-16T13:45:02Z;723;
2023-11-16T13:46:55Z;723;
2023-11-16T13:48:21Z;723;
2023-11-16T13:49:37Z;723;
2023-11-16T13:51:04Z;723;
2023-11-16T13:53:56Z;723;

2023-11-16T13:55:10Z;724;***950
2023-11-16T13:57:02Z;744;
2023-11-16T13:58:17Z;752;
2023-11-16T13:59:01Z;756;
2023-11-16T13:59:22Z;757;
2023-11-16T14:01:16Z;763;
2023-11-16T14:02:35Z;765;
2023-11-16T14:06:12Z;769;
2023-11-16T14:07:45Z;770;
2023-11-16T14:09:23Z;771;
2023-11-16T14:10:43Z;771;
2023-11-16T14:11:21Z;771;2.8e-8
2023-11-16T14:13:29Z;772;
2023-11-16T14:14:58Z;772;
2023-11-16T14:17:30Z;772;
2023-11-16T14:19:35Z;772;
2023-11-16T14:21:19Z;772;
2023-11-16T14:22:29Z;772;
2023-11-16T14:24:40Z;772;

2023-11-16T14:25:06Z;772;***1000
2023-11-16T14:25:14Z;773;
2023-11-16T14:26:35Z;794;
2023-11-16T14:27:21Z;801;
2023-11-16T14:28:15Z;807;
2023-11-16T14:29:32Z;812;
2023-11-16T14:30:25Z;815;
2023-11-16T14:32:07Z;820;
2023-11-16T14:33:51Z;824;
2023-11-16T14:35:10Z;825;
2023-11-16T14:37:30Z;827;
2023-11-16T14:38:10Z;828;
2023-11-16T14:40:10Z;828;
2023-11-16T14:41:24Z;828;
2023-11-16T14:42:07Z;829;3.8e-8
2023-11-16T14:43:01Z;829;
2023-11-16T14:44:30Z;829;
2023-11-16T14:45:10Z;829;

2023-11-16T14:45:39Z;836;***1050
2023-11-16T14:45:49Z;840;
2023-11-16T14:46:01Z;844;
2023-11-16T14:46:32Z;852;
2023-11-16T14:46:56Z;856;
2023-11-16T14:47:31Z;861;
2023-11-16T14:48:31Z;867;
2023-11-16T14:49:46Z;872;
2023-11-16T14:50:25Z;874;
2023-11-16T14:51:44Z;875;
2023-11-16T14:52:56Z;876;
2023-11-16T14:54:39Z;878;
2023-11-16T14:55:10Z;878;
2023-11-16T14:56:17Z;878;
2023-11-16T14:57:20Z;879;
2023-11-16T14:58:17Z;879;
2023-11-16T14:59:12Z;880;
2023-11-16T15:01:20Z;880;
2023-11-16T15:03:34Z;880;

2023-11-16T15:05:11Z;881;***1100
2023-11-16T15:05:13Z;881;
2023-11-16T15:05:30Z;886;
2023-11-16T15:06:01Z;899;
2023-11-16T15:06:29Z;906;
2023-11-16T15:07:25Z;915;
2023-11-16T15:07:59Z;918;
2023-11-16T15:09:37Z;924;
2023-11-16T15:11:12Z;927;
2023-11-16T15:12:02Z;928;
2023-11-16T15:12:50Z;929;
2023-11-16T15:14:14Z;930;
2023-11-16T15:15:11Z;930;
2023-11-16T15:16:32Z;931;
2023-11-16T15:17:51Z;931;
2023-11-16T15:18:52Z;932;
2023-11-16T15:20:32Z;932;
2023-11-16T15:21:42Z;932;
2023-11-16T15:22:35Z;932;
2023-11-16T15:23:39Z;932;

2023-11-16T15:25:11Z;932;***1150
2023-11-16T15:26:03Z;952;
2023-11-16T15:26:47Z;961;7.5e-8
2023-11-16T15:27:43Z;969;7.5e-8
2023-11-16T15:28:58Z;975;
2023-11-16T15:30:05Z;978;
2023-11-16T15:32:18Z;981;
2023-11-16T15:35:07Z;982;
2023-11-16T15:36:39Z;983;
2023-11-16T15:39:15Z;983;
2023-11-16T15:40:43Z;983;
2023-11-16T15:42:14Z;983;
2023-11-16T15:44:44Z;983;

2023-11-16T15:45:11Z;983;***1200
2023-11-16T15:47:13Z;1020;
2023-11-16T15:47:31Z;1022;
2023-11-16T15:48:22Z;1026;
2023-11-16T15:49:11Z;1029;
2023-11-16T15:50:48Z;1032;
2023-11-16T15:52:36Z;1034;
2023-11-16T15:53:30Z;1035;
2023-11-16T15:55:11Z;1035;
2023-11-16T15:56:37Z;1035;
2023-11-16T15:57:30Z;1035;
2023-11-16T15:59:43Z;1035;
2023-11-16T16:00:59Z;1035;
2023-11-16T16:02:57Z;1035;
2023-11-16T16:03:52Z;1035;

2023-11-16T16:05:11Z;1035;***1250
2023-11-16T16:06:02Z;1058;
2023-11-16T16:06:21Z;1064;
2023-11-16T16:06:45Z;1069;
2023-11-16T16:07:14Z;1073;1.1e-7
2023-11-16T16:07:45Z;1076;
2023-11-16T16:09:10Z;1081;
2023-11-16T16:09:48Z;1083;
2023-11-16T16:10:56Z;1084;
2023-11-16T16:11:56Z;1085;
2023-11-16T16:13:27Z;1085;
2023-11-16T16:14:47Z;1086;
2023-11-16T16:15:13Z;1086;
2023-11-16T16:16:35Z;1086;
2023-11-16T16:17:55Z;1086;
2023-11-16T16:19:35Z;1086;
2023-11-16T16:20:16Z;1086;
2023-11-16T16:21:32Z;1086;
2023-11-16T16:22:14Z;1086;
2023-11-16T16:23:07Z;1086;
2023-11-16T16:24:28Z;1086;

2023-11-16T16:25:11Z;1086;***1300
2023-11-16T16:25:32Z;1097;
2023-11-16T16:25:44Z;1104;
2023-11-16T16:26:02Z;1112;
2023-11-16T16:26:35Z;1120;1.6e-7
2023-11-16T16:28:24Z;1133;
2023-11-16T16:28:52Z;1134;
2023-11-16T16:30:02Z;1136;
2023-11-16T16:31:19Z;1138;
2023-11-16T16:31:45Z;1138;
2023-11-16T16:32:12Z;1138;
2023-11-16T16:33:11Z;1139;
2023-11-16T16:33:55Z;1139;
2023-11-16T16:34:23Z;1139;
2023-11-16T16:34:57Z;1139;

2023-11-16T16:35:12Z;1139;***1350
2023-11-16T16:35:26Z;1146;
2023-11-16T16:35:34Z;1153;
2023-11-16T16:35:41Z;1158;
2023-11-16T16:35:47Z;1161;
2023-11-16T16:35:53Z;1164;
2023-11-16T16:36:00Z;1167;
2023-11-16T16:36:11Z;1171;
2023-11-16T16:36:31Z;1175;
2023-11-16T16:36:45Z;1178;
2023-11-16T16:37:09Z;1181;
2023-11-16T16:37:30Z;1183;
2023-11-16T16:38:19Z;1186;2.4e-7
2023-11-16T16:38:38Z;1187;
2023-11-16T16:39:01Z;1188;
2023-11-16T16:39:41Z;1189;
2023-11-16T16:40:14Z;1190;
2023-11-16T16:40:41Z;1190;
2023-11-16T16:41:22Z;1191;
2023-11-16T16:42:04Z;1191;
2023-11-16T16:42:33Z;1191;
2023-11-16T16:43:01Z;1191;
2023-11-16T16:43:52Z;1192;
2023-11-16T16:44:24Z;1192;2.7e-7
2023-11-16T16:44:49Z;1192;

2023-11-16T16:45:11Z;1192;***1400
2023-11-16T16:45:12Z;1192;
2023-11-16T16:45:36Z;1209;
2023-11-16T16:45:47Z;1216;
2023-11-16T16:45:56Z;1220;
2023-11-16T16:46:08Z;1224;
2023-11-16T16:46:27Z;1229;
2023-11-16T16:46:49Z;1233;
2023-11-16T16:47:15Z;1236;
2023-11-16T16:47:44Z;1238;
2023-11-16T16:48:23Z;1239;
2023-11-16T16:48:57Z;1240;
2023-11-16T16:49:36Z;1241;
2023-11-16T16:50:11Z;1242;
2023-11-16T16:51:02Z;1243;
2023-11-16T16:51:16Z;1243;
2023-11-16T16:51:58Z;1243;
2023-11-16T16:52:48Z;1243;
2023-11-16T16:53:21Z;1243;
2023-11-16T16:54:04Z;1244;
2023-11-16T16:54:40Z;1244;
2023-11-16T16:55:09Z;1244;

2023-11-16T16:55:20Z;1244;***1450
2023-11-16T16:55:28Z;1252;
2023-11-16T16:55:37Z;1261;
2023-11-16T16:55:47Z;1268;
2023-11-16T16:55:57Z;1273;
2023-11-16T16:56:11Z;1278;
2023-11-16T16:56:27Z;1282;
2023-11-16T16:56:47Z;1285;
2023-11-16T16:57:30Z;1290;
2023-11-16T16:58:26Z;1292;5.3e-7
2023-11-16T16:59:12Z;1294;
2023-11-16T16:59:57Z;1295;
2023-11-16T17:00:15Z;1295;
2023-11-16T17:01:17Z;1295;
2023-11-16T17:03:02Z;1296;
2023-11-16T17:03:58Z;1296;
2023-11-16T17:04:33Z;1296;

2023-11-16T17:05:11Z;1296;***1500
2023-11-16T17:05:14Z;1296;
2023-11-16T17:05:26Z;1301;
2023-11-16T17:05:35Z;1310;
2023-11-16T17:05:42Z;1317;
2023-11-16T17:05:52Z;1323;
2023-11-16T17:06:05Z;1329;
2023-11-16T17:06:17Z;1332;
2023-11-16T17:06:38Z;1337;
2023-11-16T17:07:21Z;1342;
2023-11-16T17:08:15Z;1344;
2023-11-16T17:08:43Z;1345;
2023-11-16T17:09:10Z;1345;
2023-11-16T17:09:45Z;1346;
2023-11-16T17:10:00Z;1346;
2023-11-16T17:10:53Z;1346;
2023-11-16T17:11:17Z;1346;
2023-11-16T17:11:53Z;1346;
2023-11-16T17:12:35Z;1346;
2023-11-16T17:13:06Z;1346;
2023-11-16T17:13:34Z;1346;7.8e-7
2023-11-16T17:13:56Z;1346;
2023-11-16T17:14:43Z;1347;
2023-11-16T17:15:09Z;1347;

2023-11-16T17:16:01Z;1211;***1100
2023-11-16T17:16:11Z;1184;
2023-11-16T17:16:18Z;1170;
2023-11-16T17:16:28Z;1148;
2023-11-16T17:16:46Z;1114;
2023-11-16T17:17:03Z;1087;
2023-11-16T17:17:17Z;1070;
2023-11-16T17:17:27Z;1059;
2023-11-16T17:17:40Z;1047;
2023-11-16T17:17:53Z;1037;
2023-11-16T17:18:04Z;1029;
2023-11-16T17:18:18Z;1020;
2023-11-16T17:18:29Z;1014;
2023-11-16T17:18:42Z;1008;
2023-11-16T17:19:00Z;1000;
2023-11-16T17:19:18Z;994;
2023-11-16T17:19:32Z;988;
2023-11-16T17:19:48Z;983;
2023-11-16T17:20:02Z;979;
2023-11-16T17:20:12Z;977;
2023-11-16T17:20:25Z;972;
2023-11-16T17:20:35Z;964;
2023-11-16T17:20:41Z;957;
2023-11-16T17:20:47Z;949;
2023-11-16T17:20:54Z;940;
2023-11-16T17:21:01Z;930;
2023-11-16T17:21:09Z;920;
2023-11-16T17:21:16Z;909;
2023-11-16T17:21:25Z;897;
2023-11-16T17:21:39Z;880;
2023-11-16T17:21:50Z;867;
2023-11-16T17:22:07Z;850;
2023-11-16T17:22:17Z;840;
2023-11-16T17:22:30Z;830;
2023-11-16T17:22:44Z;819;
2023-11-16T17:23Z;807;
2023-11-16T17:23:20Z;792;
2023-11-16T17:24Z;774;
2023-11-16T17:24:21Z;763;
2023-11-16T17:24:51Z;750;
2023-11-16T17:25:26Z;737;
2023-11-16T17:25:58Z;727;
2023-11-16T17:26:32Z;718;
2023-11-16T17:27:04Z;710;
2023-11-16T17:27:31Z;704;
2023-11-16T17:28:16Z;695;
2023-11-16T17:28:45Z;690;
2023-11-16T17:29:29Z;683;
2023-11-16T17:30:09Z;678;
2023-11-16T17:31:10Z;672;
2023-11-16T17:32:01Z;667;
2023-11-16T17:33:02Z;661;
2023-11-16T17:33:58Z;657;
2023-11-16T17:34:52Z;654;
2023-11-16T17:35:49Z;651;
2023-11-16T17:36:56Z;648;
2023-11-16T17:38:04Z;646;
2023-11-16T17:39:06Z;644;
2023-11-16T17:40:47Z;641;
2023-11-16T17:43:01Z;639;
2023-11-16T17:45:13Z;637;
2023-11-16T17:49:01Z;636;
2023-11-16T17:52:28Z;635;3.3e-8
2023-11-16T17:53:30Z;633;3.3e-8
2023-11-16T17:54:45Z;610;3.3e-8
2023-11-16T17:57:25Z;545;3.3e-8
2023-11-16T17:59Z;512;3.3e-8
2023-11-16T18:02:53Z;447;3.3e-8
2023-11-16T18:04:38Z;423;3.3e-8

2023-11-17T11:05:36Z;19;***0
2023-11-17T11:10:36Z;19;

2023-11-17T11:10:36Z;19;***100
2023-11-17T11:12:06Z;19;1.1e-9
2023-11-17T11:13:06Z;19;
2023-11-17T11:14:09Z;20;

2023-11-17T11:15:11Z;20;***600
2023-11-17T11:16:13Z;21;
2023-11-17T11:17:15Z;23;
2023-11-17T11:18:17Z;26;
2023-11-17T11:19:21Z;31;
2023-11-17T11:20:26Z;39;
2023-11-17T11:21:31Z;48;
2023-11-17T11:22:35Z;59;
2023-11-17T11:23:38Z;74;
2023-11-17T11:24:46Z;91;
2023-11-17T11:25:45Z;109;
2023-11-17T11:26:48Z;129;
2023-11-17T11:27:56Z;150;
2023-11-17T11:29:01Z;171;
2023-11-17T11:30:05Z;191;
2023-11-17T11:31:12Z;213;
2023-11-17T11:32:16Z;233;
2023-11-17T11:33:18Z;251;
2023-11-17T11:34:24Z;268;
2023-11-17T11:35:29Z;284;
2023-11-17T11:36:36Z;300;
2023-11-17T11:37:44Z;314;
2023-11-17T11:38:50Z;326;
2023-11-17T11:39:59Z;337;
2023-11-17T11:41:02Z;348;
2023-11-17T11:42:13Z;358;
2023-11-17T11:43:18Z;368;
2023-11-17T11:44:25Z;377;
2023-11-17T11:45:29Z;384;
2023-11-17T11:46:34Z;391;
2023-11-17T11:47:47Z;398;
2023-11-17T11:48:51Z;404;
2023-11-17T11:49:59Z;410;
2023-11-17T11:51:04Z;414;
2023-11-17T11:52:08Z;419;
2023-11-17T11:53:18Z;423;
2023-11-17T11:54:25Z;426;
2023-11-17T11:55:26Z;429;
2023-11-17T11:56:56Z;433;1.6e-9
2023-11-17T11:58:44Z;437;
2023-11-17T12:00:41Z;440;
2023-11-17T12:01:46Z;442;
2023-11-17T12:02:52Z;444;
2023-11-17T12:03:57Z;446;
2023-11-17T12:05:01Z;447;
2023-11-17T12:06:10Z;449;
2023-11-17T12:07:13Z;450;
2023-11-17T12:08:16Z;450;
2023-11-17T12:09:21Z;451;
2023-11-17T12:10:21Z;452;
2023-11-17T12:11:33Z;452;
2023-11-17T12:12:41Z;453;
2023-11-17T12:13:47Z;454;
2023-11-17T12:14:55Z;454;
2023-11-17T12:16:04Z;454;
2023-11-17T12:17:11Z;455;
2023-11-17T12:18:19Z;455;
2023-11-17T12:19:25Z;456;
2023-11-17T12:20:25Z;455;
2023-11-17T12:21:34Z;456;
2023-11-17T12:23:43Z;456;
2023-11-17T12:24:47Z;456;
2023-11-17T12:25:53Z;456;
2023-11-17T12:27:04Z;457;
2023-11-17T12:28:10Z;457;
2023-11-17T12:29:13Z;457;
2023-11-17T12:30:09Z;457;

2023-11-17T12:31:16Z;460;***650
2023-11-17T12:32:18Z;465;
2023-11-17T12:33:23Z;469;
2023-11-17T12:34:28Z;472;
2023-11-17T12:35:45Z;475;
2023-11-17T12:36:39Z;477;
2023-11-17T12:37:43Z;480;
2023-11-17T12:38:58Z;482;
2023-11-17T12:40:02Z;484;
2023-11-17T12:41:08Z;485;
2023-11-17T12:42:13Z;487;
2023-11-17T12:43:30Z;489;
2023-11-17T12:44:20Z;489;
2023-11-17T12:45:27Z;490;
2023-11-17T12:46:30Z;491;
2023-11-17T12:47:39Z;492;
2023-11-17T12:48:46Z;493;
2023-11-17T12:49:52Z;494;
2023-11-17T12:50:53Z;495;
2023-11-17T12:51:57Z;496;
2023-11-17T12:53:11Z;496;
2023-11-17T12:54:18Z;497;
2023-11-17T12:55:19Z;498;
2023-11-17T12:56:32Z;498;
2023-11-17T12:57:37Z;498;
2023-11-17T12:58:42Z;498;
2023-11-17T12:59:42Z;498;
2023-11-17T13:00:46Z;498;
2023-11-17T13:01:47Z;498;
2023-11-17T13:02:53Z;499;
2023-11-17T13:03:57Z;499;
2023-11-17T13:05Z;499;

2023-11-17T13:05:11Z;499;***700
2023-11-17T13:05:40Z;500;1.8e-9
2023-11-17T13:06:07Z;502;
2023-11-17T13:07:05Z;508;
2023-11-17T13:08:08Z;512;
2023-11-17T13:09:15Z;517;
2023-11-17T13:10:15Z;520;
2023-11-17T13:11:21Z;523;
2023-11-17T13:12:27Z;525;
2023-11-17T13:13:31Z;528;
2023-11-17T13:14:33Z;530;
2023-11-17T13:15:38Z;532;
2023-11-17T13:16:42Z;534;
2023-11-17T13:17:46Z;535;
2023-11-17T13:18:50Z;536;
2023-11-17T13:19:55Z;537;
2023-11-17T13:21:05Z;538;
2023-11-17T13:22:04Z;539;
2023-11-17T13:23:22Z;540;
2023-11-17T13:24:15Z;540;
2023-11-17T13:25:18Z;541;
2023-11-17T13:26:28Z;541;
2023-11-17T13:27:26Z;542;
2023-11-17T13:28:30Z;542;
2023-11-17T13:29:48Z;543;
2023-11-17T13:30:52Z;543;
2023-11-17T13:31:58Z;543;
2023-11-17T13:33:03Z;543;
2023-11-17T13:34:11Z;543;

2023-11-17T13:35:11Z;543;***750
2023-11-17T13:36:16Z;549;
2023-11-17T13:37:22Z;556;
2023-11-17T13:38:27Z;562;
2023-11-17T13:39:33Z;567;
2023-11-17T13:40:35Z;570;
2023-11-17T13:41:40Z;573;
2023-11-17T13:42:44Z;575;
2023-11-17T13:43:49Z;578;
2023-11-17T13:44:50Z;579;
2023-11-17T13:45:54Z;580;
2023-11-17T13:46:50Z;581;
2023-11-17T13:47:58Z;583;
2023-11-17T13:49:05Z;584;
2023-11-17T13:50:32Z;584;
2023-11-17T13:51:17Z;585;
2023-11-17T13:52:23Z;586;
2023-11-17T13:53:25Z;586;
2023-11-17T13:54:29Z;587;
2023-11-17T13:55:18Z;587;
2023-11-17T13:56:23Z;587;
2023-11-17T13:57:28Z;587;
2023-11-17T13:58:32Z;587;
2023-11-17T13:59:35Z;588;
2023-11-17T14:00:59Z;588;
2023-11-17T14:01:54Z;588;
2023-11-17T14:02:58Z;588;
2023-11-17T14:04:02Z;588;
2023-11-17T14:05:05Z;588;

2023-11-17T14:05:11Z;588;***800
2023-11-17T14:06:10Z;595;
2023-11-17T14:07:18Z;603;
2023-11-17T14:08:23Z;609;
2023-11-17T14:09:26Z;614;
2023-11-17T14:10:34Z;618;
2023-11-17T14:11:36Z;620;
2023-11-17T14:12:41Z;623;
2023-11-17T14:13:52Z;625;
2023-11-17T14:15:06Z;626;
2023-11-17T14:16:10Z;628;
2023-11-17T14:17:15Z;629;
2023-11-17T14:18:24Z;630;
2023-11-17T14:19:31Z;630;
2023-11-17T14:20:54Z;631;
2023-11-17T14:21:57Z;632;
2023-11-17T14:23:01Z;633;
2023-11-17T14:24:06Z;633;
2023-11-17T14:25:10Z;633;
2023-11-17T14:26:14Z;633;
2023-11-17T14:27:17Z;634;
2023-11-17T14:28:23Z;634;
2023-11-17T14:29:27Z;634;
2023-11-17T14:30:31Z;634;
2023-11-17T14:31:33Z;634;
2023-11-17T14:32:36Z;634;
2023-11-17T14:33:42Z;634;
2023-11-17T14:34:47Z;634;

2023-11-17T14:35:19Z;635;***850
2023-11-17T14:35:47Z;638;
2023-11-17T14:36:33Z;646;
2023-11-17T14:37:41Z;654;
2023-11-17T14:38:50Z;659;
2023-11-17T14:39:55Z;663;
2023-11-17T14:41:18Z;667;
2023-11-17T14:42:25Z;670;
2023-11-17T14:43:28Z;671;
2023-11-17T14:44:49Z;673;
2023-11-17T14:45:57Z;675;
2023-11-17T14:47:05Z;676;
2023-11-17T14:48:12Z;677;
2023-11-17T14:49:13Z;677;
2023-11-17T14:50:12Z;678;
2023-11-17T14:51:24Z;678;
2023-11-17T14:52:28Z;679;
2023-11-17T14:53:33Z;679;
2023-11-17T14:54:52Z;679;
2023-11-17T14:56:01Z;679;
2023-11-17T14:57:07Z;679;
2023-11-17T14:58:10Z;680;
2023-11-17T14:59:13Z;680;

2023-11-17T15:00:11Z;680;***900
2023-11-17T15:00:16Z;680;
2023-11-17T15:01:25Z;692;
2023-11-17T15:02:36Z;701;
2023-11-17T15:03:45Z;708;
2023-11-17T15:04:51Z;712;
2023-11-17T15:05:56Z;715;
2023-11-17T15:07:11Z;718;
2023-11-17T15:08:15Z;719;
2023-11-17T15:09:25Z;721;
2023-11-17T15:10:29Z;722;
2023-11-17T15:11:54Z;723;
2023-11-17T15:12:57Z;724;
2023-11-17T15:14:02Z;725;
2023-11-17T15:15:06Z;725;
2023-11-17T15:16:13Z;726;
2023-11-17T15:17:19Z;726;
2023-11-17T15:18:24Z;726;
2023-11-17T15:19:31Z;726;

2023-11-17T15:20:13Z;727;***950
2023-11-17T15:21:01Z;736;
2023-11-17T15:22:10Z;748;
2023-11-17T15:23:40Z;758;
2023-11-17T15:24:37Z;762;
2023-11-17T15:25:40Z;765;
2023-11-17T15:26:48Z;770;
2023-11-17T15:27:56Z;773;
2023-11-17T15:29:02Z;774;
2023-11-17T15:30:09Z;776;
2023-11-17T15:31:14Z;777;
2023-11-17T15:32:23Z;778;
2023-11-17T15:33:28Z;778;
2023-11-17T15:34:33Z;779;
2023-11-17T15:35:16Z;779;
2023-11-17T15:35:39Z;779;
2023-11-17T15:36:49Z;779;
2023-11-17T15:37:37Z;780;
2023-11-17T15:38:13Z;780;
2023-11-17T15:39:21Z;780;
2023-11-17T15:39:53Z;780;1.8e-8

