seq.SP = '600', seq.MaxTime = '5399', conf MaxTime = 5391.25 
BetaY1	21.430645378306508	0.05958602291502757	0.00031969617826632657	-2.2545694104009195e-07	6.4816140125999e-11	-8.721086378865539e-15	4.532073831894725e-19
BetaY2	22.7742095310241	0.16281198669457808	0.00018517940581830317	-1.566085693002761e-07	4.7745954505205206e-11	-6.6742132495540935e-15	3.581787649169677e-19
BetaY3	1.3362860446795821	0.06681879462848883	0.00024040479134157522	-1.66292097550369e-07	4.801799798439307e-11	-6.62902585582516e-15	3.578688402485068e-19
BetaY4	43.83800179231912	0.18385162952472456	0.0001917169652898565	-1.8370721176913518e-07	6.123372788303396e-11	-9.2265957956425e-15	5.278058800173638e-19
0.0	15.919397769583156	22.212236165876675	9.269283903355245	46.75979416377959
56.75	21.722685094532277	28.52447880631918	18.084445128979056	51.711515874841474
113.5	31.144682727133453	43.50417807104886	16.87441197279819	60.74621115077367
170.25	42.427252423973705	58.37957749723598	17.030609984631603	76.56588404471498
227.0	54.352263203422545	72.25630059700833	19.578295282324063	93.04369508918016
283.75	65.64825286836471	84.08336666214988	24.96657543537065	109.44651769865999
340.5	77.48463222857879	93.9360382974998	33.19208316708594	125.71215001890543
397.25	89.85608839664151	105.42437758751666	43.83495040963494	141.78441160540058
454.0	101.76290160853318	119.81519328961085	56.50851207420365	157.60246058316125
510.75	110.49489764458356	134.78654510470574	70.85777903809694	170.98514730389567
567.5	119.48423872770564	149.7209220692322	86.55794359276159	184.25877164340983
624.25	128.69004691836133	164.57908120764196	101.36576209333727	197.50517979703628
681.0	143.48591844314697	179.2859208620157	118.90341777186381	211.64846084277755
737.75	158.98242837514633	193.78394490506028	136.73246955366122	225.3240151582879
794.5	174.9694235176596	207.5798652595123	151.93996506393555	238.52948162420714
851.25	189.94999684434435	221.11834902905554	166.92901159590045	251.26400940085406
908.0	205.21953094492568	234.4692136866088	176.67208828933622	263.86186023221
964.75	222.7450131516429	247.43031940566775	186.4267065299236	279.06164462782954
1021.5	236.2445616804095	259.9780190853123	196.16508804579294	293.7253908086678
1078.25	249.67063578084276	272.0930753330993	205.8611758028324	306.1229128849523
1135.0	263.98445913567843	283.76036439296416	215.49059590245906	316.80871597647223
1191.75	279.9477867065449	296.47306569384756	225.03061929059174	326.99598999307915
1248.5	293.00723919162084	306.47862382844505	234.4601232778256	336.6875990655157
1305.25	303.55459110537674	318.2182556631231	243.75955287080927	345.88853982824315
1362.0	313.6835129190533	327.3604865088884	252.9098081577725	354.60575110720646
1418.75	324.5893594779524	338.097294337668	261.88945242102875	362.8413847416332
1475.5	335.1981612740954	347.6135936096018	270.68836256352284	370.6019442938776
1532.25	344.52252815782333	356.2128063704161	279.29301154346206	377.91038502358674
1589.0	353.84164341139586	364.30664240548236	287.6912383172714	384.77974727753104
1645.75	362.57713968075683	371.9066413366188	295.87220800653836	391.3820077284843
1702.5	370.18266130852936	379.0265297507513	303.8263718761583	399.3762839058133
1759.25	377.1007906438398	385.68193941303304	311.54542712368226	406.58773201096244
1816.0	383.6709017688379	391.8901371329175	319.02227647986683	412.9416717915593
1872.75	389.44285732114946	397.66976628317894	326.2509876204256	418.80961974132197
1929.5	394.72050120465065	403.10629147914585	333.22675238898205	423.90299910632143
1986.25	399.66766097555325	408.19792593221655	339.94584583122486	428.37802284451277
2043.0	404.4861198349479	412.9270199359749	346.4055850402651	432.36209377829937
2099.75	409.52896983428377	417.3117015257233	352.6042878131948	436.5967225468573
2156.5	414.12217895597485	421.3704539429424	358.5412311188474	440.298541798474
2213.25	418.29170328063987	425.1219675451136	364.4912213533961	443.5136522231827
2270.0	422.06426595673565	428.5850001132546	370.21903371070414	446.28853831835386
2326.75	425.4670835322392	431.7782455571662	375.6364665125803	448.46438185668353
2383.5	428.98144207680986	434.72021101839266	380.7497144351904	450.2149016595474
2440.25	432.1867566074988	437.4291023708928	385.56583756820595	451.69883332978054
2497.0	435.0847437255216	439.92271811942425	390.09268039972244	452.9601378256441
2553.75	437.71049547921854	442.27283542015016	393.7791309728715	454.0407090791419
2610.5	440.09341755815433	444.69301020891913	397.1936211932682	454.9800611693226
2667.25	442.2573147632655	446.927887439362	400.49601575892234	455.8150496488233
2724.0	444.2251060684787	448.9933937726947	403.95370323391	456.5796270237275
2780.75	446.1055612986242	450.90238093868516	407.1876768679304	457.3044395571196
2837.5	447.97975057138217	452.66935028342334	410.2112465134205	458.4207934179656
2894.25	449.52235972128284	454.31100628739625	413.03233115313384	459.73497221659096
2951.0	450.95023491870836	455.1723380282066	415.659201509729	460.8749260903727
3007.75	452.3181891294459	456.1939216301467	418.1004356499137	462.05403360219026
3064.5	453.63616075435755	457.55994873351375	420.36487439979015	463.0769193498419
3121.25	454.9122080064149	458.5228226057986	422.4615765714051	464.019720467519
3178.0	455.8044191421109	459.3475412637297	424.39977400049924	464.8899407259061
3234.75	456.60029248255057	460.52386070923694	426.1888263954592	465.69447512089516
3291.5	457.3168552469833	461.8031083847466	427.83817599747107	466.4396106542421
3348.25	458.2500526794794	462.78603739980457	429.3573020518771	467.13103106284245
3405.0	459.18338375738847	463.5930694202726	430.75567509073244	468.18737859278673
3461.75	459.7715201133883	464.57633148367074	432.04271102656344	469.38125319198804
3518.5	460.21264638981853	465.2610155439707	433.22772505733093	470.62027324773186
3575.25	460.6083607317763	465.7223266317906	434.319885382593	471.89199380826363
3632.0	460.9655167156071	466.29257389774756	435.3281667308679	473.1817707628765
3688.75	461.2905360754538	466.8472477247096	436.2613036982027	474.4730621998409
3745.5	461.58938690328057	467.3703974657711	437.12774389794123	475.74776222525145
3802.25	461.8675622262417	467.8625547312226	437.93560092169326	476.98656724284064
3859.0	462.26971646409754	468.32385078649133	438.6926071115103	478.16937469467376
3915.75	462.8577863302015	468.9009425731793	439.4060661432537	479.27571426276677
3972.5	463.3883882066957	469.4458964287903	440.08280542117643	480.28521153169703
4029.25	463.86064414165884	469.89351996552114	440.72912828369886	481.17808411205607
4086.0	464.27377108561626	470.16540735154797	441.3503860495321	481.9356702248329
4142.75	464.627202517068	470.33657408854367	441.9519439400309	482.5409897468217
4199.5	466.2428437965996	470.4951601769702	442.5386359117638	482.91866176847475
4256.25	466.76588620250726	470.6419790840941	443.11410400907624	483.0129534681237
4313.0	466.9965973287505	470.80807088221667	443.68121761678464	482.9635532245909
4369.75	467.19299109112626	470.94565785921606	444.24202450152177	482.77019205502523
4426.5	467.38880661967335	471.02185031512886	444.79770166428295	482.4365501735384
4483.25	467.6849310600785	471.1297528709771	445.34850600417553	481.97080142408043
4540.0	467.97999423384425	471.2915093684633	445.8937247933718	481.38617960346073
4596.75	468.27011043476256	471.3310605305807	446.43162596325607	480.7015666744268
4653.5	468.21994360926413	471.3977339467588	446.9594082017839	479.86822199135696
4710.25	467.7221005554796	471.46724721630983	447.4731508620382	478.6828564953029
4767.0	467.6889550156539	471.52574161523023	447.9088799443888	477.4878879509744
4823.75	467.6744938038638	471.57225914927204	448.26753815713835	476.35421831255525
